'locality','state','postcode','latitude','longitude'
'CHELTENHAM','VIC','3192',-37.96357776,145.06030727
'CHEPSTOWE','VIC','3351',-37.59685364,143.49030483
'CHERBOURG','QLD','4605',-26.28889958,151.93574667
'CHERMSIDE','QLD','4032',-27.38514539,153.03231356
'CHERMSIDE WEST','QLD','4032',-27.38369832,153.01243919
'CHEROKEE','VIC','3434',-37.39570662,144.64436565
'CHERRY CREEK','QLD','4314',-26.92847036,152.11503114
'CHERRY GARDENS','SA','5157',-35.0698597,138.65873307
'CHERRY GULLY','QLD','4370',-28.41854752,152.05849021
'CHERRY TREE HILL','NSW','2360',-29.56116601,151.00756849
'CHERRY TREE POOL','WA','6395',-33.72751287,117.25814758
'CHERRYBROOK','NSW','2126',-33.72184665,151.04624457
'CHERRYPOOL','VIC','3401',-37.13326595,142.16733312
'CHERRYVILLE','SA','5134',-34.90864788,138.78017688
'CHERWELL','QLD','4660',-25.28267378,152.47943178
'CHESHUNT','VIC','3678',-36.84613757,146.4382004
'CHESHUNT SOUTH','VIC','3678',-36.92149821,146.42200831
'CHESNEY VALE','VIC','3725',-36.41249314,146.05138343
'CHESTER HILL','NSW','2162',-33.87872229,150.99958866
'CHETWYND','VIC','3312',-37.29607869,141.37584025
'CHEVALLUM','QLD','4555',-26.70088782,152.99365455
'CHEWKO','QLD','4880',-17.06721073,145.37340664
'CHEWTON','VIC','3451',-37.09579632,144.2679179
'CHEWTON BUSHLANDS','VIC','3451',-37.07759399,144.29193157
'CHEYNES','WA','6328',-34.85817186,118.3134595
'CHICHESTER','NSW','2420',-32.16501626,151.62253386
'CHIDLOW','WA','6556',-31.85111207,116.2715383
'CHIFLEY','ACT','2606',-35.35337748,149.07683831
'CHIFLEY','NSW','2036',-33.96948614,151.23970538
'CHIGWELL','TAS','7011',-42.80749939,147.23388974
'CHILCOTTS CREEK','NSW','2339',-31.66845365,150.833927
'CHILCOTTS GRASS','NSW','2480',-28.83317794,153.34354587
'CHILDERS','QLD','4660',-25.23856608,152.2657837
'CHILDERS','VIC','3824',-38.30028392,146.101989
'CHILLA WELL','NT','0872',-21.64199877,131.37430483
'CHILLAGOE','QLD','4871',-17.10307553,144.6544012
'CHILLINGHAM','NSW','2484',-28.31234116,153.28467406
'CHILLINGOLLAH','VIC','3585',-35.27629267,143.04371728
'CHILPENUNDA','SA','5660',-32.59148333,134.5220027
'CHILTERN','VIC','3683',-36.19930861,146.61610538
'CHILTERN VALLEY','VIC','3683',-36.1464569,146.54803449
'CHINAMAN WELLS','SA','5573',-34.388022,137.478085
'CHINANGIN','VIC','3544',-35.52358447,143.18317453
'CHINBINGINA','SA','5680',-32.22507914,134.23438945
'CHINCHILLA','QLD','4413',-26.75544404,150.62839995
'CHINDERAH','NSW','2487',-28.25245035,153.53899667
'CHINGHEE CREEK','QLD','4285',-28.28784165,152.98473089
'CHINKAPOOK','VIC','3546',-35.18523085,142.94839861
'CHINNOCK','NSW','2550',-36.69794551,149.93292002
'CHINTIN','VIC','3756',-37.39307461,144.83189224
'CHIPPENDALE','NSW','2008',-33.88638409,151.1996472
'CHIPPING NORTON','NSW','2170',-33.91807665,150.95920021
'CHIRNSIDE','QLD','4723',-23.15575361,148.07649127
'CHIRNSIDE PARK','VIC','3116',-37.73865824,145.31418781
'CHIRRIP','VIC','3525',-36.16805481,143.12802662
'CHISHOLM','ACT','2905',-35.42202858,149.12479369
'CHISHOLM','NSW','2322',-32.75469809,151.63692049
'CHISWICK','NSW','2046',-33.84993199,151.13849493
'CHITON','SA','5211',-35.53036011,138.65707619
'CHITTAWAY BAY','NSW','2261',-33.3265171,151.43953765
'CHITTAWAY POINT','NSW','2261',-33.32161325,151.44505596
'CHITTERING','WA','6084',-31.48027493,116.05636397
'CHOCOLYN','VIC','3260',-38.20254871,143.19987494
'CHORREGON','QLD','4730',-22.72828427,143.62005789
'CHOWAN CREEK','NSW','2484',-28.45377871,153.37397189
'CHOWERUP','WA','6244',-34.11451786,116.6756401
'CHOWILLA','SA','5341',-33.74673131,140.87276826
'CHRISTIE DOWNS','SA','5164',-35.12983479,138.49633903
'CHRISTIES BEACH','SA','5165',-35.13476469,138.4775974
'CHRISTMAS CREEK','QLD','4285',-28.17935076,152.99108856
'CHRISTMAS HILLS','TAS','7330',-40.96396072,144.98240202
'CHRISTMAS HILLS','VIC','3775',-37.65786967,145.31413652
'CHRISTMAS ISLAND','OT','6798',-10.48549891,105.63584627
'CHUDLEIGH','TAS','7304',-41.54373608,146.48038601
'CHULLORA','NSW','2190',-33.8919448,151.04770615
'CHUM CREEK','VIC','3777',-37.60531735,145.48735326
'CHURCH POINT','NSW','2105',-33.65193192,151.28075442
'CHURCHABLE','QLD','4311',-27.425813,152.36993785
'CHURCHILL','QLD','4305',-27.63768096,152.75036509
'CHURCHILL','VIC','3842',-38.316338,146.42325149
'CHURCHILL ISLAND','VIC','3925',-38.50011515,145.33877002
'CHURCHLANDS','WA','6018',-31.92160863,115.79294666
'CHUTE','VIC','3373',-37.30888265,143.40932515
'CHUWAR','QLD','4306',-27.55665811,152.77597665
'CICCONE','NT','0870',-23.69234556,133.86780256
'CINNABAR','QLD','4600',-26.14868895,152.18020402
'CITY','ACT','2601',-35.28126812,149.12918887
'CITY BEACH','WA','6015',-31.93534705,115.76526889
'CLACKLINE','WA','6564',-31.70933339,116.52444979
'CLAGIRABA','QLD','4211',-27.99320976,153.24226065
'CLAIRVIEW','QLD','4741',-22.05877764,149.45384503
'CLANDULLA','NSW','2848',-32.92944323,149.95638771
'CLAPHAM','SA','5062',-34.99015772,138.6050081
'CLARA CREEK','QLD','4468',-26.09097398,146.9211955
'CLARAVALE','NT','0822',-14.41000582,131.58421979
'CLARAVILLE','QLD','4871',-18.56466926,141.72665244
'CLARE','QLD','4807',-19.82461392,147.19833063
'CLARE','SA','5453',-33.83979882,138.61275145
'CLAREMONT','TAS','7011',-42.78799484,147.22257109
'CLAREMONT','WA','6010',-31.98109944,115.78211442
'CLAREMONT MEADOWS','NSW','2747',-33.77592229,150.75194784
'CLARENCE','NSW','2790',-33.47403243,150.21976458
'CLARENCE GARDENS','SA','5039',-34.9724831,138.57777973
'CLARENCE PARK','SA','5034',-34.96398478,138.58364913
'CLARENCE POINT','TAS','7270',-41.12927792,146.78915235
'CLARENCE TOWN','NSW','2321',-32.58762932,151.78341472
'CLARENDON','NSW','2756',-33.61057939,150.79111873
'CLARENDON','QLD','4311',-27.43100515,152.53084235
'CLARENDON','SA','5157',-35.11491452,138.63076345
'CLARENDON','VIC','3352',-37.70212528,143.97466391
'CLARENDON VALE','TAS','7019',-42.88765675,147.44908588
'CLARENZA','NSW','2460',-29.70355086,153.00063501
'CLARETOWN','VIC','3352',-37.51935739,144.03325991
'CLAREVILLE','NSW','2107',-33.63630231,151.31047223
'CLARINDA','VIC','3169',-37.94369208,145.10608251
'CLARKE CREEK','QLD','4705',-22.71762093,149.30863879
'CLARKEFIELD','VIC','3430',-37.48670425,144.80358891
'CLARKES HILL','VIC','3352',-37.49589887,143.97897436
'CLARKSON','WA','6030',-31.68629918,115.72590058
'CLAUDE ROAD','TAS','7306',-41.44173208,146.26255367
'CLAY WELLS','SA','5280',-37.32632832,140.14220536
'CLAYFIELD','QLD','4011',-27.41935424,153.05412955
'CLAYMORE','NSW','2559',-34.04640295,150.81092653
'CLAYPANS','SA','5238',-34.8247825,139.71328894
'CLAYTON','VIC','3168',-37.91818101,145.13042541
'CLAYTON BAY','SA','5256',-35.493961,138.912225
'CLAYTON SOUTH','VIC','3169',-37.94367392,145.1251848
'CLAYTON STATION','SA','5733',-29.31075813,138.43871239
'CLEAR CREEK','NSW','2795',-33.33005107,149.71589038
'CLEAR ISLAND WATERS','QLD','4226',-28.04197176,153.39719176
'CLEAR LAKE','VIC','3409',-36.93659317,141.89348179
'CLEAR MOUNTAIN','QLD','4500',-27.32037712,152.89300238
'CLEAR RANGE','NSW','2620',-35.69976098,149.11615029
'CLEARFIELD','NSW','2469',-29.15323469,152.91388923
'CLEARVIEW','SA','5085',-34.85739577,138.61377592
'CLEARY','WA','6472',-30.38969211,117.68348337
'CLELAND','SA','5152',-34.96830767,138.69575757
'CLEMANT','QLD','4816',-19.11720861,146.43566154
'CLEMATIS','VIC','3782',-37.93247539,145.41934212
'CLEMENTS GAP','SA','5523',-33.5070907,138.062584
'CLEMTON PARK','NSW','2206',-33.92606467,151.10391327
'CLERGATE','NSW','2800',-33.18310897,149.1165827
'CLERMONT','QLD','4721',-22.80541723,147.19651065
'CLEVE','SA','5640',-33.70210661,136.49493773
'CLEVELAND','NSW','2530',-34.50303104,150.77062238
'CLEVELAND','QLD','4163',-27.52983575,153.27161473
'CLEVELAND','TAS','7211',-41.80586472,147.38078145
'CLIFDEN','NSW','2460',-29.51359147,152.94279153
'CLIFFORD','QLD','4427',-26.15309424,149.39328744
'CLIFTLEIGH','NSW','2321',-32.78764882,151.51863718
'CLIFTON','NSW','2515',-34.2583577,150.96817746
'CLIFTON','QLD','4361',-27.93753937,151.91675583
'CLIFTON BEACH','QLD','4879',-16.76877943,145.670412
'CLIFTON BEACH','TAS','7020',-42.98827689,147.5312375
'CLIFTON CREEK','VIC','3875',-37.70711497,147.66503554
'CLIFTON GROVE','NSW','2800',-33.24499693,149.17820233
'CLIFTON HILL','VIC','3068',-37.79021721,144.99765878
'CLIFTON HILLS STATION','SA','5733',-27.14583846,139.24964125
'CLIFTON SPRINGS','VIC','3222',-38.1530986,144.57271018
'CLINTON','QLD','4680',-23.87569494,151.21796087
'CLINTON','SA','5570',-34.2237978,138.01980539
'CLINTON CENTRE','SA','5570',-34.22392801,137.91816206
'CLINTONVALE','QLD','4370',-28.09442004,152.11812032
'CLONBINANE','VIC','3658',-37.35672693,145.15750346
'CLONCURRY','QLD','4824',-20.52512581,140.44782344
'CLONTARF','NSW','2093',-33.80687426,151.25602098
'CLONTARF','QLD','4019',-27.244129,153.0770559
'CLONTARF','QLD','4357',-27.97178143,151.22797509
'CLOSEBURN','QLD','4520',-27.32718295,152.86513653
'CLOTHIERS CREEK','NSW','2484',-28.33173766,153.49631677
'CLOUDS CREEK','NSW','2453',-30.0776057,152.64734414
'CLOVASS','NSW','2480',-28.86454683,153.15833876
'CLOVELLY','NSW','2031',-33.91181768,151.2630975
'CLOVELLY PARK','SA','5042',-34.99847909,138.57083595
'CLOVER FLAT','VIC','3315',-37.60779592,141.56259191
'CLOVERDALE','WA','6105',-31.96277624,115.9443315
'CLOVERLEA','VIC','3822',-38.24035412,145.99459791
'CLOYNA','QLD','4605',-26.11825249,151.83081387
'CLUAN','TAS','7303',-41.60940719,146.83100612
'CLUB TERRACE','VIC','3889',-37.5324674,148.93198316
'CLUDEN','QLD','4811',-19.31192825,146.83308419
'CLUMBER','QLD','4309',-28.0785811,152.45068715
'CLUNES','NSW','2480',-28.72660609,153.40668495
'CLUNES','VIC','3370',-37.28826987,143.78819099
'CLYBUCCA','NSW','2440',-30.93652403,152.94441649
'CLYDE','NSW','2142',-33.83307676,151.02207645
'CLYDE','VIC','3978',-38.14822334,145.35380968
'CLYDE NORTH','VIC','3978',-38.10190672,145.35873375
'CLYDEBANK','VIC','3851',-38.04543283,147.19165044
'CLYDESDALE','NSW','2330',-32.56999423,151.21188631
'CLYDESDALE','VIC','3461',-37.17165481,144.09724592
'COAL CREEK','QLD','4312',-27.18011962,152.43338025
'COAL POINT','NSW','2283',-33.03949456,151.61122429
'COALBANK','QLD','4352',-27.12498879,151.86270818
'COALCLIFF','NSW','2508',-34.24537638,150.97277723
'COALDALE','NSW','2460',-29.39783785,152.81016775
'COALFALLS','QLD','4305',-27.60636982,152.74344832
'COALSTOUN LAKES','QLD','4621',-25.61668306,151.88856218
'COALVILLE','VIC','3825',-38.24029155,146.26479563
'COASTERS RETREAT','NSW','2108',-33.60500576,151.29854116
'COBAINS','VIC','3851',-38.0760794,147.1378082
'COBAKI','NSW','2486',-28.20460716,153.45633336
'COBAKI LAKES','NSW','2486',-28.17369351,153.47835135
'COBAR','NSW','2835',-31.48233275,145.79187893
'COBAR PARK','NSW','2790',-33.46528648,150.15728738
'COBARGO','NSW','2550',-36.38966834,149.87830444
'COBARK','NSW','2422',-31.91585807,151.697407
'COBAW','VIC','3442',-37.26932967,144.64118771
'COBBADAH','NSW','2347',-30.20494883,150.56886018
'COBBANNAH','VIC','3862',-37.64851356,147.27228636
'COBBERAS','VIC','3900',-36.85154388,148.09183384
'COBBITTY','NSW','2570',-33.99112416,150.6809446
'COBBLEBANK','VIC','3338',-37.70732031,144.60085426
'COBBORA','NSW','2844',-32.07262196,149.23685622
'COBBS HILL','QLD','4605',-26.0544392,151.90931372
'COBDEN','VIC','3266',-38.33842535,143.0887862
'COBDOGLA','SA','5346',-34.24502685,140.40377967
'COBLININE','WA','6317',-33.58332206,117.71278396
'COBRABALL','QLD','4703',-23.14686431,150.62192499
'COBRAM','VIC','3644',-35.93387662,145.6407588
'COBRAM EAST','VIC','3644',-35.9746405,145.73648498
'COBRAMUNGA','NSW','2732',-35.44134389,143.88715176
'COBRICO','VIC','3266',-38.29118001,143.01706687
'COBUNGRA','VIC','3898',-37.08632006,147.37714629
'COBURG','VIC','3058',-37.74486924,144.96429758
'COBURG NORTH','VIC','3058',-37.72702872,144.9680565
'COCAMBA','VIC','3546',-35.11080584,142.90530954
'COCATA','SA','5654',-33.25541544,135.25140915
'COCHRANES CREEK','VIC','3475',-36.69449436,143.58038405
'COCKALEECHIE','SA','5631',-34.2255747,135.85411719
'COCKATOO','QLD','4419',-25.68478129,150.28081938
'COCKATOO','VIC','3781',-37.92594419,145.50809005
'COCKATOO VALLEY','SA','5351',-34.62848816,138.83432256
'COCKBURN','SA','5440',-32.07742,140.99769
'COCKBURN CENTRAL','WA','6164',-32.1212864,115.84779111
'COCKLEBIDDY','WA','6443',-31.76644957,126.12808193
'COCKWHY','NSW','2539',-35.55355163,150.31948625
'COCONUT GROVE','NT','0810',-12.3961417,130.85023691
'COCONUTS','QLD','4860',-17.50204208,146.06495321
'COCOROC','VIC','3030',-37.96867014,144.62147323
'CODJATOTINE','WA','6308',-32.69248959,116.81966842
'CODRINGTON','NSW','2471',-28.95736907,153.23950873
'CODRINGTON','VIC','3285',-38.25181297,141.96821753
'COEN','QLD','4892',-13.76664141,143.27997864
'COES CREEK','QLD','4560',-26.64807267,152.94454625
'COFFEE CAMP','NSW','2480',-28.64751297,153.2243138
'COFFIN BAY','SA','5607',-34.63089,135.35405323
'COFFS HARBOUR','NSW','2450',-30.2986121,153.10939227
'COGGAN','NSW','2849',-32.37091894,150.08814132
'COGHILLS CREEK','VIC','3364',-37.38401911,143.75269995
'COGRA BAY','NSW','2083',-33.521717,151.22652767
'COHUNA','VIC','3568',-35.77606496,144.24293117
'COILA','NSW','2537',-36.00970644,150.09488631
'COIMADAI','VIC','3340',-37.5909988,144.4866385
'COKUM','VIC','3542',-35.75473102,143.25690188
'COLAC','VIC','3250',-38.31324237,143.59202705
'COLAC COLAC','VIC','3707',-36.2234801,147.84814425
'COLAC EAST','VIC','3250',-38.33294287,143.61735759
'COLAC WEST','VIC','3250',-38.33264298,143.54321617
'COLBINABBIN','VIC','3559',-36.60047735,144.80045186
'COLBROOK','VIC','3342',-37.53127972,144.22567038
'COLD HARBOUR','WA','6302',-31.87373244,116.83529566
'COLDSTREAM','NSW','2462',-29.60124196,153.10984206
'COLDSTREAM','VIC','3770',-37.70370262,145.40872457
'COLEAMBALLY','NSW','2707',-34.79247755,145.85806928
'COLEBATCH','SA','5266',-35.94740067,139.74347388
'COLEBEE','NSW','2761',-33.72429595,150.8566937
'COLEBROOK','TAS','7027',-42.52195611,147.35821354
'COLEDALE','NSW','2515',-34.28791111,150.94145063
'COLERAINE','VIC','3315',-37.5905707,141.67516759
'COLES','SA','5272',-37.24974218,140.51506136
'COLES BAY','TAS','7215',-42.06976854,148.24976733
'COLES CREEK','QLD','4570',-26.35575665,152.74215272
'COLEVALE','QLD','4808',-19.45319741,147.34166173
'COLEYVILLE','QLD','4307',-27.79805548,152.5845599
'COLIGNAN','VIC','3494',-34.5390413,142.33944379
'COLINROOBIE','NSW','2700',-34.4581539,146.57431396
'COLINTON','NSW','2626',-35.86029563,149.19032333
'COLINTON','QLD','4314',-26.96367609,152.23743279
'COLLANILLING','WA','6315',-33.23776671,117.53361128
'COLLARENEBRI','NSW','2833',-29.38300592,148.55485052
'COLLAROY','NSW','2097',-33.73809629,151.3009222
'COLLAROY','QLD','4707',-22.07127769,149.25347167
'COLLAROY PLATEAU','NSW','2097',-33.7303205,151.29070748
'COLLECTOR','NSW','2581',-34.93197884,149.41936686
'COLLEGE GROVE','WA','6230',-33.37589986,115.65896891
'COLLEGE PARK','SA','5069',-34.91156466,138.6197189
'COLLEGE VIEW','QLD','4343',-27.55520686,152.35385558
'COLLENDINA','NSW','2646',-35.97465462,146.22225914
'COLLERINA','NSW','2839',-29.51152259,146.69169075
'COLLETT CREEK','NT','0822',-12.9097519,130.9188282
'COLLEY','SA','5671',-33.06492594,134.65645838
'COLLIE','NSW','2827',-31.68145347,148.30178271
'COLLIE','WA','6225',-33.36013908,116.14843142
'COLLIE BURN','WA','6225',-33.39126111,116.20544326
'COLLINGULLIE','NSW','2650',-35.09173847,147.10423801
'COLLINGWOOD','NSW','2850',-32.60187079,149.4495255
'COLLINGWOOD','VIC','3066',-37.80195573,144.98816434
'COLLINGWOOD HEIGHTS','WA','6330',-34.99340409,117.91950887
'COLLINGWOOD PARK','QLD','4301',-27.62216059,152.85524393
'COLLINGWOOD PARK','WA','6330',-35.00384493,117.92389422
'COLLINS','WA','6260',-34.45467636,116.10847489
'COLLINS CREEK','NSW','2474',-28.47819851,153.03517334
'COLLINSFIELD','SA','5555',-33.604479,138.225053
'COLLINSVALE','TAS','7012',-42.84153646,147.17373409
'COLLINSVILLE','QLD','4804',-20.55235159,147.82622561
'COLLINSVILLE','SA','5418',-33.40015071,139.21937458
'COLLINSWOOD','SA','5081',-34.88730154,138.61224141
'COLLOMBATTI','NSW','2440',-30.95864434,152.80729711
'COLLUM COLLUM','NSW','2460',-29.2539478,152.47770939
'COLLY BLUE','NSW','2343',-31.45395273,150.1465341
'COLO','NSW','2756',-33.41638335,150.80710419
'COLO','NSW','2795',-33.7785779,149.2653318
'COLO HEIGHTS','NSW','2756',-33.29677505,150.69318721
'COLO VALE','NSW','2575',-34.38253338,150.45402174
'COLONEL LIGHT GARDENS','SA','5041',-34.98361569,138.59466776
'COLONGRA','NSW','2262',-33.20669467,151.54357657
'COLOSSEUM','QLD','4677',-24.43310817,151.56710455
'COLTON','SA','5670',-33.45613359,134.90366597
'COLUMBIA','QLD','4820',-20.04978112,146.28150189
'COLUMBOOLA','QLD','4415',-26.69045376,150.32717553
'COLYTON','NSW','2760',-33.78288614,150.79687897
'COMARA','NSW','2440',-30.72977337,152.37847732
'COMAUM','SA','5277',-37.21982471,140.92507929
'COMBANING','NSW','2666',-34.50819503,147.65350652
'COMBARA','NSW','2829',-31.14917514,148.31105618
'COMBERTON','NSW','2540',-34.96839202,150.64850006
'COMBIENBAR','VIC','3889',-37.37115856,149.01503937
'COMBO','NSW','2330',-32.55224608,151.18431754
'COMBOYNE','NSW','2429',-31.5983378,152.46741932
'COME BY CHANCE','NSW','2832',-30.35618949,148.4546086
'COMERONG ISLAND','NSW','2540',-34.88536023,150.73638442
'COMET','QLD','4702',-23.66184614,148.5572571
'COMMISSARIAT POINT','SA','5700',-32.58031569,137.75937932
'COMMISSIONERS CREEK','NSW','2484',-28.49883014,153.33211037
'COMMISSIONERS FLAT','QLD','4514',-26.87213609,152.84262735
'COMMODINE','WA','6311',-32.76429133,117.30609275
'COMO','NSW','2226',-34.0021038,151.06431076
'COMO','QLD','4571',-26.20056343,152.98726577
'COMO','WA','6152',-31.99970939,115.86763177
'COMOBELLA','NSW','2820',-32.37062025,148.97158604
'COMOON LOOP','QLD','4858',-17.56386591,146.03684177
'COMPTON','SA','5291',-37.81507864,140.67551328
'CONA CREEK','QLD','4722',-24.23666246,147.87635424
'CONARA','TAS','7211',-41.78089232,147.5092206
'CONARGO','NSW','2710',-35.24272946,145.17205577
'CONCONGELLA','VIC','3384',-37.04624058,142.87399896
'CONCORD','NSW','2137',-33.85695086,151.10421017
'CONCORD WEST','NSW','2138',-33.84355537,151.09102179
'CONCORDIA','SA','5118',-34.5793363,138.79295749
'CONDAH','VIC','3303',-37.94506401,141.70966003
'CONDAH SWAMP','VIC','3286',-37.9710999,141.83611735
'CONDAMINE','QLD','4416',-26.97074953,150.1025605
'CONDAMINE FARMS','QLD','4357',-27.93653659,150.96323611
'CONDAMINE PLAINS','QLD','4352',-27.67859288,151.29190954
'CONDELL PARK','NSW','2200',-33.92451813,151.01099544
'CONDER','ACT','2906',-35.45929959,149.1042622
'CONDINGUP','WA','6450',-33.73384071,122.50079803
'CONDOBOLIN','NSW','2877',-32.89959822,147.00743056
'CONDON','QLD','4815',-19.32966629,146.71657836
'CONDONG','NSW','2484',-28.3114066,153.44077554
'CONDOWIE','SA','5464',-33.78067344,138.32054617
'CONEAC','NSW','2422',-31.85535192,151.81590037
'CONGARINNI','NSW','2447',-30.75387714,152.87345398
'CONGARINNI NORTH','NSW','2447',-30.68211659,152.88419088
'CONGEWAI','NSW','2325',-32.979237,151.29388989
'CONGO','NSW','2537',-35.95691982,150.13503156
'CONGUPNA','VIC','3633',-36.29457841,145.469125
'CONIMBIA','NSW','2829',-30.66650197,147.9949818
'CONINGHAM','TAS','7054',-43.08647864,147.28278903
'CONISTON','NSW','2500',-34.43801631,150.88190106
'CONJOLA','NSW','2539',-35.22599844,150.4401406
'CONJOLA PARK','NSW','2539',-35.26406184,150.44093237
'CONJUBOY','QLD','4871',-18.72877208,144.59314324
'CONMURRA','SA','5272',-37.10918662,140.18912865
'CONNELLAN','NT','0873',-23.80211501,133.91024635
'CONNELLS POINT','NSW','2221',-33.98775924,151.0937113
'CONNELLYS MARSH','TAS','7173',-42.88687751,147.72435559
'CONNEWARRE','VIC','3227',-38.25760919,144.42323275
'CONNEWIRRICOO','VIC','3318',-37.19437159,141.46755002
'CONNOLLY','WA','6027',-31.74854135,115.7507131
'CONONDALE','QLD','4552',-26.74155947,152.69210464
'CONSTITUTION HILL','NSW','2145',-33.79382301,150.97515413
'CONSUELO','QLD','4702',-24.69098873,148.37771951
'CONTINE','WA','6311',-32.8265376,117.02226647
'CONWAY','QLD','4800',-20.45314504,148.71769823
'CONWAY BEACH','QLD','4800',-20.47243412,148.75000036
'COOBER PEDY','SA','5723',-29.00743,134.74857
'COOBOWIE','SA','5583',-35.04425741,137.73122785
'COOCHIEMUDLO ISLAND','QLD','4184',-27.57015611,153.32993881
'COOCHIN','QLD','4310',-28.11299061,152.65273932
'COOCHIN CREEK','QLD','4519',-26.88599383,153.05380123
'COODANUP','WA','6210',-32.55924522,115.75090379
'COOEE','TAS','7320',-41.04468224,145.87280221
'COOEE BAY','QLD','4703',-23.144527,150.763754
'COOEEIMBARDI','QLD','4313',-27.10489392,152.50704314
'COOGEE','NSW','2034',-33.91977113,151.25463637
'COOGEE','WA','6166',-32.12235081,115.76533673
'COOJAR','VIC','3315',-37.35894965,141.67071516
'COOK','ACT','2614',-35.26010532,149.06634505
'COOKAMIDGERA','NSW','2870',-33.24101318,148.29795286
'COOKARDINIA','NSW','2650',-35.55349454,147.2464075
'COOKE PLAINS','SA','5261',-35.379731,139.561708
'COOKERNUP','WA','6220',-33.00102891,115.8602637
